SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME,DATASET_CREATED
22016,1626164,21600143,2016-11-13,PHX @ GSW,L,32,6,18,0.333,1,5,0.2,6,6,1.0,1,3,4,3,2,1,1,1,19,-18,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600166,2016-11-16,PHX @ DEN,L,37,10,18,0.556,2,3,0.667,2,3,0.667,1,3,4,2,1,0,4,4,24,-16,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600176,2016-11-18,PHX @ IND,W,23,4,11,0.364,1,5,0.2,4,4,1.0,0,1,1,3,1,0,1,3,13,11,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600189,2016-11-19,PHX @ PHI,L,18,4,13,0.308,0,2,0.0,2,3,0.667,0,1,1,0,2,0,5,0,10,-18,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600200,2016-11-21,PHX @ WAS,L,37,12,26,0.462,6,9,0.667,0,0,0.0,1,1,2,2,0,0,2,4,30,-17,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600214,2016-11-23,PHX @ ORL,W,34,4,10,0.4,1,3,0.333,2,2,1.0,0,3,3,1,2,1,1,4,11,3,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600236,2016-11-25,PHX vs. MIN,L,33,4,10,0.4,1,3,0.333,2,2,1.0,0,2,2,2,2,1,4,3,11,-12,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600246,2016-11-27,PHX vs. DEN,L,36,11,27,0.407,4,10,0.4,4,5,0.8,0,3,3,4,1,0,1,5,30,14,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600274,2016-11-30,PHX vs. ATL,W,33,5,13,0.385,1,2,0.5,2,6,0.333,0,1,1,4,1,0,1,2,13,2,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600299,2016-12-03,PHX @ GSW,L,33,8,17,0.471,1,5,0.2,4,5,0.8,1,0,1,5,0,0,2,4,21,-5,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600320,2016-12-06,PHX @ UTA,L,26,9,13,0.692,1,3,0.333,2,3,0.667,0,2,2,1,1,0,4,1,21,-25,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600329,2016-12-07,PHX vs. IND,L,31,4,13,0.308,2,6,0.333,3,4,0.75,1,2,3,5,1,0,4,5,13,-3,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600344,2016-12-09,PHX @ LAL,W,28,6,17,0.353,1,6,0.167,2,2,1.0,1,2,3,4,0,0,2,6,15,11,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600359,2016-12-11,PHX vs. NOP,L,38,6,15,0.4,2,8,0.25,2,3,0.667,0,5,5,5,1,0,4,1,16,7,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600372,2016-12-13,PHX vs. NYK,W,36,3,16,0.188,1,5,0.2,5,5,1.0,0,1,1,0,0,1,1,2,12,7,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600387,2016-12-15,PHX vs. SAS,L,36,6,19,0.316,2,6,0.333,3,4,0.75,1,3,4,5,2,0,4,4,17,-18,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600399,2016-12-17,PHX @ OKC,L,33,11,22,0.5,3,5,0.6,6,7,0.857,1,2,3,5,1,0,6,3,31,-13,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600416,2016-12-19,PHX @ MIN,L,29,6,15,0.4,1,5,0.2,5,6,0.833,1,1,2,3,0,1,2,2,18,-3,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600435,2016-12-21,PHX vs. HOU,L,36,11,25,0.44,2,4,0.5,4,5,0.8,2,4,6,7,0,0,1,3,28,-5,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600453,2016-12-23,PHX vs. PHI,W,38,8,18,0.444,4,9,0.444,3,3,1.0,0,6,6,6,2,0,4,3,23,12,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600467,2016-12-26,PHX @ HOU,L,28,6,18,0.333,1,5,0.2,3,3,1.0,1,1,2,4,1,0,1,6,16,-17,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600482,2016-12-28,PHX @ SAS,L,29,2,13,0.154,0,2,0.0,4,4,1.0,0,3,3,4,2,0,3,4,8,-15,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600490,2016-12-29,PHX vs. TOR,W,38,6,19,0.316,1,4,0.25,6,7,0.857,0,5,5,5,1,0,1,3,19,12,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600506,2016-12-31,PHX @ UTA,L,36,9,19,0.474,1,3,0.333,1,1,1.0,0,3,3,1,3,0,1,2,20,-6,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600519,2017-01-02,PHX @ LAC,L,33,4,15,0.267,1,5,0.2,4,6,0.667,0,1,1,2,2,0,3,5,13,5,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600527,2017-01-03,PHX vs. MIA,W,35,9,19,0.474,3,6,0.5,6,7,0.857,1,1,2,4,1,0,6,3,27,9,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600541,2017-01-05,PHX @ DAL,W,36,9,17,0.529,3,3,1.0,1,1,1.0,0,2,2,0,0,1,4,2,22,5,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600565,2017-01-08,PHX vs. CLE,L,45,12,24,0.5,2,7,0.286,2,4,0.5,3,2,5,4,2,0,2,2,28,2,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600591,2017-01-12,PHX vs. DAL,L,37,14,20,0.7,6,7,0.857,5,7,0.714,0,1,1,3,1,0,7,4,39,-3,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600605,2017-01-14,PHX vs. SAS,W,37,12,22,0.545,3,5,0.6,12,12,1.0,2,0,2,2,0,0,3,4,39,10,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600620,2017-01-16,PHX vs. UTA,L,46,10,22,0.455,1,5,0.2,4,4,1.0,0,0,0,1,0,0,3,3,25,-4,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600636,2017-01-19,PHX @ CLE,L,37,4,13,0.308,0,4,0.0,13,14,0.929,1,6,7,8,0,0,4,3,21,-8,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600654,2017-01-21,PHX @ NYK,W,37,10,21,0.476,3,4,0.75,3,3,1.0,1,0,1,2,1,1,5,4,26,-1,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600663,2017-01-22,PHX @ TOR,W,37,6,14,0.429,5,8,0.625,3,4,0.75,0,4,4,2,2,0,2,5,20,12,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600679,2017-01-24,PHX vs. MIN,L,43,9,23,0.391,4,7,0.571,4,4,1.0,0,2,2,4,0,0,4,3,26,-2,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600692,2017-01-26,PHX @ DEN,L,33,9,17,0.529,1,6,0.167,5,6,0.833,0,0,0,6,1,0,5,2,24,-19,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600709,2017-01-28,PHX vs. DEN,L,35,8,16,0.5,0,2,0.0,7,11,0.636,1,3,4,2,1,1,3,5,23,19,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600723,2017-01-30,PHX vs. MEM,L,39,6,20,0.3,0,3,0.0,10,12,0.833,2,4,6,2,1,0,3,1,22,-11,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600739,2017-02-01,PHX vs. LAC,L,35,7,19,0.368,1,3,0.333,5,5,1.0,2,2,4,6,0,1,1,3,20,-10,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600753,2017-02-03,PHX @ SAC,W,41,11,24,0.458,4,8,0.5,7,10,0.7,0,2,2,2,2,1,1,4,33,7,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600761,2017-02-04,PHX vs. MIL,L,38,9,19,0.474,5,8,0.625,8,8,1.0,1,2,3,4,0,0,5,5,31,-16,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600774,2017-02-06,PHX @ NOP,L,37,5,20,0.25,1,8,0.125,3,4,0.75,0,2,2,5,1,2,3,4,14,-7,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600788,2017-02-08,PHX @ MEM,L,32,6,13,0.462,0,3,0.0,8,10,0.8,0,1,1,3,0,0,3,3,20,-22,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600807,2017-02-10,PHX vs. CHI,W,33,10,19,0.526,2,4,0.5,5,6,0.833,3,2,5,4,0,0,1,1,27,19,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600812,2017-02-11,PHX @ HOU,L,26,6,18,0.333,1,3,0.333,5,6,0.833,0,1,1,2,1,0,3,3,18,-29,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600829,2017-02-13,PHX vs. NOP,L,36,9,19,0.474,2,6,0.333,1,1,1.0,0,1,1,3,1,1,5,4,21,2,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600844,2017-02-15,PHX vs. LAL,W,30,9,14,0.643,4,7,0.571,1,2,0.5,1,3,4,1,0,1,3,3,23,29,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600859,2017-02-24,PHX @ CHI,L,41,10,21,0.476,2,4,0.5,5,8,0.625,0,3,3,2,2,0,4,4,27,-11,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600875,2017-02-26,PHX @ MIL,L,35,5,11,0.455,2,3,0.667,3,4,0.75,0,4,4,3,1,0,3,3,15,6,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600892,2017-02-28,PHX @ MEM,L,36,3,11,0.273,2,5,0.4,1,1,1.0,0,3,3,1,0,1,2,2,9,-11,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600907,2017-03-02,PHX vs. CHA,W,30,5,12,0.417,1,4,0.25,4,5,0.8,0,6,6,9,0,0,5,3,15,7,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600916,2017-03-03,PHX vs. OKC,W,33,5,13,0.385,2,7,0.286,5,6,0.833,0,7,7,3,0,1,6,2,17,-2,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600929,2017-03-05,PHX vs. BOS,W,27,5,10,0.5,1,3,0.333,5,6,0.833,0,5,5,0,1,0,1,5,16,8,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600948,2017-03-07,PHX vs. WAS,L,38,8,18,0.444,4,7,0.571,5,6,0.833,1,3,4,6,0,0,6,2,25,5,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600964,2017-03-09,PHX vs. LAL,L,38,10,21,0.476,1,4,0.25,2,2,1.0,1,5,6,3,0,0,3,2,23,-3,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600982,2017-03-11,PHX @ DAL,W,35,12,20,0.6,2,5,0.4,10,10,1.0,1,4,5,2,0,0,1,2,36,15,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21600988,2017-03-12,PHX vs. POR,L,41,13,26,0.5,0,0,0.0,2,4,0.5,1,4,5,3,1,0,3,1,28,-17,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601012,2017-03-15,PHX vs. SAC,L,40,6,26,0.231,3,9,0.333,4,4,1.0,1,2,3,2,0,0,1,2,19,-7,2,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601026,2017-03-17,PHX vs. ORL,L,30,3,13,0.231,0,2,0.0,4,4,1.0,0,4,4,3,2,0,3,2,10,6,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601053,2017-03-21,PHX @ MIA,L,34,4,16,0.25,0,4,0.0,3,4,0.75,2,2,4,5,1,0,7,3,11,-29,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601067,2017-03-23,PHX @ BKN,L,40,9,26,0.346,3,9,0.333,7,8,0.875,0,2,2,0,3,0,3,6,28,-21,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601076,2017-03-24,PHX @ BOS,L,45,21,40,0.525,4,11,0.364,24,26,0.923,2,6,8,6,3,1,5,3,70,-6,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601087,2017-03-26,PHX @ CHA,L,35,7,17,0.412,2,5,0.4,7,7,1.0,1,3,4,5,0,1,4,3,23,-32,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601124,2017-03-30,PHX vs. LAC,L,37,13,22,0.591,4,7,0.571,3,6,0.5,0,2,2,9,1,0,3,6,33,-2,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601141,2017-04-01,PHX @ POR,L,42,10,25,0.4,0,4,0.0,11,14,0.786,1,2,3,7,3,0,7,2,31,-6,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601153,2017-04-02,PHX vs. HOU,L,39,7,22,0.318,1,6,0.167,12,12,1.0,0,5,5,9,1,0,8,4,27,-3,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601171,2017-04-05,PHX vs. GSW,L,42,7,24,0.292,2,7,0.286,5,7,0.714,1,2,3,5,3,0,2,3,21,-10,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601186,2017-04-07,PHX vs. OKC,W,38,13,29,0.448,5,9,0.556,6,8,0.75,0,5,5,4,1,0,1,3,37,20,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22016,1626164,21601199,2017-04-09,PHX vs. DAL,W,23,8,15,0.533,1,4,0.25,4,5,0.8,0,2,2,3,0,0,2,1,21,13,1,2016-17,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700012,2017-10-18,PHX vs. POR,L,27,6,17,0.353,0,3,0.0,0,0,0.0,2,3,5,2,2,1,0,2,12,-29,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700026,2017-10-20,PHX vs. LAL,L,40,9,19,0.474,4,8,0.5,3,5,0.6,0,11,11,8,2,0,6,2,25,-10,2,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700037,2017-10-21,PHX @ LAC,L,32,5,14,0.357,0,4,0.0,3,4,0.75,1,3,4,2,0,0,2,1,13,-21,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700048,2017-10-23,PHX vs. SAC,W,29,8,16,0.5,2,7,0.286,4,4,1.0,0,4,4,5,1,0,2,3,22,8,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700062,2017-10-25,PHX vs. UTA,W,33,7,19,0.368,2,4,0.5,1,1,1.0,3,4,7,3,1,1,4,3,17,5,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700083,2017-10-28,PHX @ POR,L,34,11,19,0.579,4,7,0.571,8,9,0.889,0,6,6,6,0,0,4,3,34,5,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700102,2017-10-31,PHX @ BKN,W,35,11,22,0.5,5,8,0.625,5,5,1.0,0,7,7,4,0,0,4,3,32,3,2,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700108,2017-11-01,PHX @ WAS,W,34,7,15,0.467,3,7,0.429,5,5,1.0,0,1,1,5,1,0,0,2,22,-3,2,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700124,2017-11-03,PHX @ NYK,L,33,10,19,0.526,2,7,0.286,12,12,1.0,0,2,2,1,2,0,3,5,34,-2,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700141,2017-11-05,PHX @ SAS,L,26,3,11,0.273,1,5,0.2,2,2,1.0,0,3,3,2,0,0,4,1,9,-27,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700147,2017-11-06,PHX vs. BKN,L,35,6,15,0.4,1,4,0.25,5,5,1.0,1,1,2,1,2,0,4,6,18,3,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700162,2017-11-08,PHX vs. MIA,L,37,9,23,0.391,1,6,0.167,11,13,0.846,0,3,3,6,1,0,0,3,30,-10,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700174,2017-11-10,PHX vs. ORL,L,34,3,10,0.3,0,3,0.0,3,3,1.0,0,4,4,5,1,0,2,3,9,-7,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700186,2017-11-11,PHX vs. MIN,W,39,13,22,0.591,5,9,0.556,4,5,0.8,0,9,9,6,1,0,4,5,35,16,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700196,2017-11-13,PHX vs. LAL,L,38,14,27,0.519,4,9,0.444,4,6,0.667,1,2,3,3,0,0,3,4,36,10,2,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700216,2017-11-16,PHX vs. HOU,L,30,7,16,0.438,2,5,0.4,2,4,0.5,0,2,2,10,0,0,5,4,18,-23,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700227,2017-11-17,PHX @ LAL,W,33,13,27,0.481,6,14,0.429,1,3,0.333,0,3,3,4,0,0,4,4,33,6,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700239,2017-11-19,PHX vs. CHI,W,32,5,15,0.333,2,8,0.25,3,3,1.0,0,1,1,6,2,0,2,1,15,-3,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700264,2017-11-22,PHX vs. MIL,L,40,8,24,0.333,2,6,0.333,5,5,1.0,2,2,4,4,0,3,3,5,23,-9,2,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700275,2017-11-24,PHX vs. NOP,L,33,4,13,0.308,0,5,0.0,5,5,1.0,0,3,3,1,1,0,6,1,13,-17,2,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700299,2017-11-28,PHX @ CHI,W,33,10,23,0.435,5,9,0.556,8,10,0.8,0,8,8,4,1,1,3,0,33,-5,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700303,2017-11-29,PHX @ DET,L,27,7,8,0.875,2,3,0.667,6,6,1.0,0,4,4,0,1,0,7,3,22,-19,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700326,2017-12-02,PHX @ BOS,L,39,16,29,0.552,3,8,0.375,3,3,1.0,1,3,4,5,0,0,3,6,38,-2,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700341,2017-12-04,PHX @ PHI,W,39,17,32,0.531,5,8,0.625,7,8,0.875,3,5,8,1,2,1,3,1,46,10,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700350,2017-12-05,PHX @ TOR,L,39,4,15,0.267,1,5,0.2,10,12,0.833,0,5,5,8,2,1,1,4,19,2,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700504,2017-12-26,PHX vs. MEM,W,34,9,21,0.429,3,9,0.333,11,12,0.917,0,5,5,6,1,0,5,6,32,10,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700527,2017-12-29,PHX @ SAC,W,32,9,25,0.36,3,9,0.333,5,7,0.714,0,3,3,3,1,0,1,4,26,5,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700544,2017-12-31,PHX vs. PHI,L,39,8,22,0.364,5,10,0.5,11,12,0.917,0,5,5,6,0,0,6,4,32,-1,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700551,2018-01-02,PHX vs. ATL,W,42,9,17,0.529,2,3,0.667,14,15,0.933,0,5,5,7,3,0,8,1,34,10,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700563,2018-01-03,PHX @ DEN,L,30,4,13,0.308,2,7,0.286,7,8,0.875,0,2,2,5,0,0,2,3,17,-20,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700573,2018-01-05,PHX @ SAS,L,35,8,17,0.471,3,6,0.5,2,2,1.0,0,5,5,4,1,0,6,4,21,-16,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700588,2018-01-07,PHX vs. OKC,W,31,6,17,0.353,5,10,0.5,9,12,0.75,0,2,2,4,0,0,4,4,26,-1,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700626,2018-01-12,PHX vs. HOU,L,37,9,18,0.5,3,8,0.375,6,6,1.0,0,6,6,9,2,0,9,2,27,-18,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700636,2018-01-14,PHX vs. IND,L,33,5,16,0.313,1,6,0.167,4,4,1.0,0,5,5,7,0,0,2,4,15,-18,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700652,2018-01-16,PHX @ POR,L,41,14,29,0.483,5,12,0.417,10,10,1.0,0,6,6,8,2,1,4,1,43,-6,2,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700671,2018-01-19,PHX @ DEN,W,35,11,23,0.478,4,11,0.364,4,4,1.0,0,5,5,5,1,1,3,2,30,7,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700691,2018-01-22,PHX @ MIL,L,36,2,14,0.143,1,6,0.167,9,9,1.0,0,4,4,8,3,0,5,4,14,-7,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700703,2018-01-24,PHX @ IND,L,26,5,16,0.313,0,4,0.0,9,9,1.0,2,4,6,4,0,0,3,1,19,-33,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700723,2018-01-26,PHX vs. NYK,L,25,4,12,0.333,2,3,0.667,2,2,1.0,1,3,4,3,1,0,3,2,12,-24,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700732,2018-01-28,PHX @ HOU,L,41,12,23,0.522,5,9,0.556,2,2,1.0,0,3,3,10,0,0,3,3,31,-11,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700760,2018-01-31,PHX vs. DAL,W,32,5,14,0.357,2,7,0.286,3,3,1.0,0,2,2,4,2,0,5,4,15,7,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700773,2018-02-02,PHX vs. UTA,L,32,7,24,0.292,0,7,0.0,4,4,1.0,2,2,4,6,0,1,3,4,18,-30,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700789,2018-02-04,PHX vs. CHA,L,31,7,14,0.5,4,5,0.8,0,0,0.0,0,5,5,9,0,0,3,3,18,1,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700863,2018-02-14,PHX @ UTA,L,36,8,20,0.4,6,14,0.429,6,9,0.667,0,5,5,3,0,0,2,2,28,-10,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700881,2018-02-23,PHX vs. LAC,L,37,7,20,0.35,2,9,0.222,11,13,0.846,1,0,1,4,0,0,4,3,27,-3,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700889,2018-02-24,PHX vs. POR,L,39,11,28,0.393,5,10,0.5,3,3,1.0,2,7,9,3,0,2,4,5,30,-11,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700902,2018-02-26,PHX @ NOP,L,41,14,28,0.5,3,10,0.3,9,11,0.818,0,10,10,7,1,0,3,4,40,-3,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700918,2018-02-28,PHX @ MEM,W,39,12,29,0.414,1,6,0.167,9,10,0.9,2,4,6,1,3,0,2,4,34,10,2,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700933,2018-03-02,PHX vs. OKC,L,39,16,28,0.571,6,10,0.6,1,1,1.0,1,5,6,8,0,1,5,2,39,1,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700943,2018-03-04,PHX @ ATL,L,34,8,18,0.444,3,6,0.5,1,3,0.333,0,1,1,3,1,0,5,3,20,0,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700952,2018-03-05,PHX @ MIA,L,33,12,22,0.545,4,9,0.444,3,6,0.5,0,2,2,5,0,0,3,4,31,-17,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21700975,2018-03-08,PHX @ OKC,L,35,10,22,0.455,4,9,0.444,6,6,1.0,0,6,6,1,1,0,3,4,30,-19,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
22017,1626164,21701014,2018-03-13,PHX vs. CLE,L,34,7,16,0.438,0,3,0.0,3,3,1.0,1,2,3,6,1,0,5,3,17,-27,1,2017-18,Regular Season,1626164,Devin Booker,2025-10-19 21:10:55
